肺疾患,,,1,名詞,一般,*,*,*,*,肺疾患,,肺疾患
クラス間共通性,,,1,名詞,一般,*,*,*,*,クラス間共通性,,クラス間共通性
関連状態,,,1,名詞,一般,*,*,*,*,関連状態,,関連状態
ノイズ等,,,1,名詞,一般,*,*,*,*,ノイズ等,,ノイズ等
切出し位置,,,1,名詞,一般,*,*,*,*,切出し位置,,切出し位置
添付図面,,,1,名詞,一般,*,*,*,*,添付図面,,添付図面
増大リスク部類,,,1,名詞,一般,*,*,*,*,増大リスク部類,,増大リスク部類
写真,,,1,名詞,一般,*,*,*,*,写真,,写真
脳腫瘍,,,1,名詞,一般,*,*,*,*,脳腫瘍,,脳腫瘍
キャリブレーション細胞解析プログラム,,,1,名詞,一般,*,*,*,*,キャリブレーション細胞解析プログラム,,キャリブレーション細胞解析プログラム
神経細胞ネットワーク,,,1,名詞,一般,*,*,*,*,神経細胞ネットワーク,,神経細胞ネットワーク
識別関数ｙ,,,1,名詞,一般,*,*,*,*,識別関数ｙ,,識別関数ｙ
末梢細胞,,,1,名詞,一般,*,*,*,*,末梢細胞,,末梢細胞
診断パフォーマンス特性,,,1,名詞,一般,*,*,*,*,診断パフォーマンス特性,,診断パフォーマンス特性
吸収特徴,,,1,名詞,一般,*,*,*,*,吸収特徴,,吸収特徴
強度Ｇ,,,1,名詞,一般,*,*,*,*,強度Ｇ,,強度Ｇ
送受信回路,,,1,名詞,一般,*,*,*,*,送受信回路,,送受信回路
系列値,,,1,名詞,一般,*,*,*,*,系列値,,系列値
当該標本データ,,,1,名詞,一般,*,*,*,*,当該標本データ,,当該標本データ
添付請求,,,1,名詞,一般,*,*,*,*,添付請求,,添付請求
クラスＣ,,,1,名詞,一般,*,*,*,*,クラスＣ,,クラスＣ
回帰分析,,,1,名詞,一般,*,*,*,*,回帰分析,,回帰分析
通信インタフェース装置,,,1,名詞,一般,*,*,*,*,通信インタフェース装置,,通信インタフェース装置
サンプルスライド,,,1,名詞,一般,*,*,*,*,サンプルスライド,,サンプルスライド
表現学習,,,1,名詞,一般,*,*,*,*,表現学習,,表現学習
送信フォーカス点,,,1,名詞,一般,*,*,*,*,送信フォーカス点,,送信フォーカス点
分類器WKi,,,1,名詞,一般,*,*,*,*,分類器WKi,,分類器WKi
分類器SC,,,1,名詞,一般,*,*,*,*,分類器SC,,分類器SC
計測センサ,,,1,名詞,一般,*,*,*,*,計測センサ,,計測センサ
画像融合コンポーネント,,,1,名詞,一般,*,*,*,*,画像融合コンポーネント,,画像融合コンポーネント
拡散加重ＭＲ画像,,,1,名詞,一般,*,*,*,*,拡散加重ＭＲ画像,,拡散加重ＭＲ画像
知的診断支援,,,1,名詞,一般,*,*,*,*,知的診断支援,,知的診断支援
込,,,1,名詞,一般,*,*,*,*,込,,込
上記バイオメトリックス情報取得手段,,,1,名詞,一般,*,*,*,*,上記バイオメトリックス情報取得手段,,上記バイオメトリックス情報取得手段
初期細胞密度,,,1,名詞,一般,*,*,*,*,初期細胞密度,,初期細胞密度
触覚付き入力デバイス制御機能,,,1,名詞,一般,*,*,*,*,触覚付き入力デバイス制御機能,,触覚付き入力デバイス制御機能
潜在的検体,,,1,名詞,一般,*,*,*,*,潜在的検体,,潜在的検体
ユーザ定義臨床目標,,,1,名詞,一般,*,*,*,*,ユーザ定義臨床目標,,ユーザ定義臨床目標
オプション,,,1,名詞,一般,*,*,*,*,オプション,,オプション
文脈情報,,,1,名詞,一般,*,*,*,*,文脈情報,,文脈情報
複数軸,,,1,名詞,一般,*,*,*,*,複数軸,,複数軸
スライス選択的リフォーカシング,,,1,名詞,一般,*,*,*,*,スライス選択的リフォーカシング,,スライス選択的リフォーカシング
バッテリー管理,,,1,名詞,一般,*,*,*,*,バッテリー管理,,バッテリー管理
プロテインキナーゼＣ活性化因子,,,1,名詞,一般,*,*,*,*,プロテインキナーゼＣ活性化因子,,プロテインキナーゼＣ活性化因子
当該医用情報処理装置,,,1,名詞,一般,*,*,*,*,当該医用情報処理装置,,当該医用情報処理装置
メニュー画像,,,1,名詞,一般,*,*,*,*,メニュー画像,,メニュー画像
サポートベクトル機械学習,,,1,名詞,一般,*,*,*,*,サポートベクトル機械学習,,サポートベクトル機械学習
複雑性識別,,,1,名詞,一般,*,*,*,*,複雑性識別,,複雑性識別
トランスダクティブ機械学習手法,,,1,名詞,一般,*,*,*,*,トランスダクティブ機械学習手法,,トランスダクティブ機械学習手法
マゼンタ色,,,1,名詞,一般,*,*,*,*,マゼンタ色,,マゼンタ色
脊髄腫瘍等,,,1,名詞,一般,*,*,*,*,脊髄腫瘍等,,脊髄腫瘍等
信頼度間隔,,,1,名詞,一般,*,*,*,*,信頼度間隔,,信頼度間隔
前記組織調製,,,1,名詞,一般,*,*,*,*,前記組織調製,,前記組織調製
ランク情報,,,1,名詞,一般,*,*,*,*,ランク情報,,ランク情報
ＡＤＦ,,,1,名詞,一般,*,*,*,*,ＡＤＦ,,ＡＤＦ
生存能力,,,1,名詞,一般,*,*,*,*,生存能力,,生存能力
シグナル,,,1,名詞,一般,*,*,*,*,シグナル,,シグナル
検者ごと,,,1,名詞,一般,*,*,*,*,検者ごと,,検者ごと
容量給紙装置,,,1,名詞,一般,*,*,*,*,容量給紙装置,,容量給紙装置
ｕ,,,1,名詞,一般,*,*,*,*,ｕ,,ｕ
内部パラメータ,,,1,名詞,一般,*,*,*,*,内部パラメータ,,内部パラメータ
特徴抽出フェーズ,,,1,名詞,一般,*,*,*,*,特徴抽出フェーズ,,特徴抽出フェーズ
重み付き,,,1,名詞,一般,*,*,*,*,重み付き,,重み付き
前記目的,,,1,名詞,一般,*,*,*,*,前記目的,,前記目的
)、依頼文,,,1,名詞,一般,*,*,*,*,)、依頼文,,)、依頼文
体積選択,,,1,名詞,一般,*,*,*,*,体積選択,,体積選択
Ｗ,,,1,名詞,一般,*,*,*,*,Ｗ,,Ｗ
ガンマ補正,,,1,名詞,一般,*,*,*,*,ガンマ補正,,ガンマ補正
問診,,,1,名詞,一般,*,*,*,*,問診,,問診
生体臓器,,,1,名詞,一般,*,*,*,*,生体臓器,,生体臓器
関節腔領域解析ステップ,,,1,名詞,一般,*,*,*,*,関節腔領域解析ステップ,,関節腔領域解析ステップ
組織球,,,1,名詞,一般,*,*,*,*,組織球,,組織球
常,,,1,名詞,一般,*,*,*,*,常,,常
特化検出工程Ｓ,,,1,名詞,一般,*,*,*,*,特化検出工程Ｓ,,特化検出工程Ｓ
解剖学的構造物,,,1,名詞,一般,*,*,*,*,解剖学的構造物,,解剖学的構造物
近傍距離,,,1,名詞,一般,*,*,*,*,近傍距離,,近傍距離
フロー図,,,1,名詞,一般,*,*,*,*,フロー図,,フロー図
粒子フィルタ,,,1,名詞,一般,*,*,*,*,粒子フィルタ,,粒子フィルタ
装着者,,,1,名詞,一般,*,*,*,*,装着者,,装着者
部分空間モデル,,,1,名詞,一般,*,*,*,*,部分空間モデル,,部分空間モデル
終了操作,,,1,名詞,一般,*,*,*,*,終了操作,,終了操作
匿名化プロセス,,,1,名詞,一般,*,*,*,*,匿名化プロセス,,匿名化プロセス
患者心音,,,1,名詞,一般,*,*,*,*,患者心音,,患者心音
分離境界,,,1,名詞,一般,*,*,*,*,分離境界,,分離境界
検標本収集,,,1,名詞,一般,*,*,*,*,検標本収集,,検標本収集
フレーム間差分処理,,,1,名詞,一般,*,*,*,*,フレーム間差分処理,,フレーム間差分処理
ビーム,,,1,名詞,一般,*,*,*,*,ビーム,,ビーム
予測灌流特性,,,1,名詞,一般,*,*,*,*,予測灌流特性,,予測灌流特性
骨生検レポートデータ,,,1,名詞,一般,*,*,*,*,骨生検レポートデータ,,骨生検レポートデータ
患者データベース,,,1,名詞,一般,*,*,*,*,患者データベース,,患者データベース
ＲＦフレーム,,,1,名詞,一般,*,*,*,*,ＲＦフレーム,,ＲＦフレーム
臨界,,,1,名詞,一般,*,*,*,*,臨界,,臨界
優先順位リスト,,,1,名詞,一般,*,*,*,*,優先順位リスト,,優先順位リスト
ラベル帰納,,,1,名詞,一般,*,*,*,*,ラベル帰納,,ラベル帰納
前記コンピューター生成可視化,,,1,名詞,一般,*,*,*,*,前記コンピューター生成可視化,,前記コンピューター生成可視化
具体例,,,1,名詞,一般,*,*,*,*,具体例,,具体例
回答候補表示,,,1,名詞,一般,*,*,*,*,回答候補表示,,回答候補表示
ベイズ情報量基準,,,1,名詞,一般,*,*,*,*,ベイズ情報量基準,,ベイズ情報量基準
上記検査,,,1,名詞,一般,*,*,*,*,上記検査,,上記検査
監督者,,,1,名詞,一般,*,*,*,*,監督者,,監督者
ＡＣクラス,,,1,名詞,一般,*,*,*,*,ＡＣクラス,,ＡＣクラス
予測的報告,,,1,名詞,一般,*,*,*,*,予測的報告,,予測的報告
散乱特徴,,,1,名詞,一般,*,*,*,*,散乱特徴,,散乱特徴
データごと,,,1,名詞,一般,*,*,*,*,データごと,,データごと
私的ネットワーク,,,1,名詞,一般,*,*,*,*,私的ネットワーク,,私的ネットワーク
前記ニューラルネットワーク,,,1,名詞,一般,*,*,*,*,前記ニューラルネットワーク,,前記ニューラルネットワーク
処理ルーチン,,,1,名詞,一般,*,*,*,*,処理ルーチン,,処理ルーチン
ｋ選択パルス,,,1,名詞,一般,*,*,*,*,ｋ選択パルス,,ｋ選択パルス
がんタイプ,,,1,名詞,一般,*,*,*,*,がんタイプ,,がんタイプ
前記関連コンピュータデバイス,,,1,名詞,一般,*,*,*,*,前記関連コンピュータデバイス,,前記関連コンピュータデバイス
モニタリング用,,,1,名詞,一般,*,*,*,*,モニタリング用,,モニタリング用
当該特徴,,,1,名詞,一般,*,*,*,*,当該特徴,,当該特徴
スペクトル組織病理学,,,1,名詞,一般,*,*,*,*,スペクトル組織病理学,,スペクトル組織病理学
医用撮像技術,,,1,名詞,一般,*,*,*,*,医用撮像技術,,医用撮像技術
変換関係,,,1,名詞,一般,*,*,*,*,変換関係,,変換関係
一定値,,,1,名詞,一般,*,*,*,*,一定値,,一定値
骨粗しょう症,,,1,名詞,一般,*,*,*,*,骨粗しょう症,,骨粗しょう症
強度軸,,,1,名詞,一般,*,*,*,*,強度軸,,強度軸
対話型コンピューター生成可視化,,,1,名詞,一般,*,*,*,*,対話型コンピューター生成可視化,,対話型コンピューター生成可視化
細胞膜染色強度,,,1,名詞,一般,*,*,*,*,細胞膜染色強度,,細胞膜染色強度
組織解析プロセス,,,1,名詞,一般,*,*,*,*,組織解析プロセス,,組織解析プロセス
文字分類用アプリケーション,,,1,名詞,一般,*,*,*,*,文字分類用アプリケーション,,文字分類用アプリケーション
推定クラス確率,,,1,名詞,一般,*,*,*,*,推定クラス確率,,推定クラス確率
同一,,,1,名詞,一般,*,*,*,*,同一,,同一
心臓電気生理的情報,,,1,名詞,一般,*,*,*,*,心臓電気生理的情報,,心臓電気生理的情報
参照物,,,1,名詞,一般,*,*,*,*,参照物,,参照物
ＡＤ患者,,,1,名詞,一般,*,*,*,*,ＡＤ患者,,ＡＤ患者
左肺,,,1,名詞,一般,*,*,*,*,左肺,,左肺
外部機器,,,1,名詞,一般,*,*,*,*,外部機器,,外部機器
均質性,,,1,名詞,一般,*,*,*,*,均質性,,均質性
オブジェクト境界,,,1,名詞,一般,*,*,*,*,オブジェクト境界,,オブジェクト境界
機能群,,,1,名詞,一般,*,*,*,*,機能群,,機能群
血液供給,,,1,名詞,一般,*,*,*,*,血液供給,,血液供給
当該トレーニングデータ,,,1,名詞,一般,*,*,*,*,当該トレーニングデータ,,当該トレーニングデータ
視認性,,,1,名詞,一般,*,*,*,*,視認性,,視認性
腫瘍状CLE画像,,,1,名詞,一般,*,*,*,*,腫瘍状CLE画像,,腫瘍状CLE画像
断面抽出手法,,,1,名詞,一般,*,*,*,*,断面抽出手法,,断面抽出手法
ＱＡ,,,1,名詞,一般,*,*,*,*,ＱＡ,,ＱＡ
画像保管通信サーバ,,,1,名詞,一般,*,*,*,*,画像保管通信サーバ,,画像保管通信サーバ
Ａｍ,,,1,名詞,一般,*,*,*,*,Ａｍ,,Ａｍ
特定方向,,,1,名詞,一般,*,*,*,*,特定方向,,特定方向
前記複数種類,,,1,名詞,一般,*,*,*,*,前記複数種類,,前記複数種類
細胞フィーチャー発現レベル,,,1,名詞,一般,*,*,*,*,細胞フィーチャー発現レベル,,細胞フィーチャー発現レベル
異常メトリック,,,1,名詞,一般,*,*,*,*,異常メトリック,,異常メトリック
相互相関値Ｅ,,,1,名詞,一般,*,*,*,*,相互相関値Ｅ,,相互相関値Ｅ
活性化,,,1,名詞,一般,*,*,*,*,活性化,,活性化
遠隔保守技術,,,1,名詞,一般,*,*,*,*,遠隔保守技術,,遠隔保守技術
記憶素子,,,1,名詞,一般,*,*,*,*,記憶素子,,記憶素子
類似性基準,,,1,名詞,一般,*,*,*,*,類似性基準,,類似性基準
ロボットシステム,,,1,名詞,一般,*,*,*,*,ロボットシステム,,ロボットシステム
出現確率ｐ,,,1,名詞,一般,*,*,*,*,出現確率ｐ,,出現確率ｐ
通信プロトコル,,,1,名詞,一般,*,*,*,*,通信プロトコル,,通信プロトコル
血管拡張薬,,,1,名詞,一般,*,*,*,*,血管拡張薬,,血管拡張薬
音波診断装置本体,,,1,名詞,一般,*,*,*,*,音波診断装置本体,,音波診断装置本体
独立,,,1,名詞,一般,*,*,*,*,独立,,独立
コンピュータソフトウェア,,,1,名詞,一般,*,*,*,*,コンピュータソフトウェア,,コンピュータソフトウェア
内部構造,,,1,名詞,一般,*,*,*,*,内部構造,,内部構造
計,,,1,名詞,一般,*,*,*,*,計,,計
音波ビーム,,,1,名詞,一般,*,*,*,*,音波ビーム,,音波ビーム
トリガ発生回路,,,1,名詞,一般,*,*,*,*,トリガ発生回路,,トリガ発生回路
レーザースペックル画像化法,,,1,名詞,一般,*,*,*,*,レーザースペックル画像化法,,レーザースペックル画像化法
生理的データ記録,,,1,名詞,一般,*,*,*,*,生理的データ記録,,生理的データ記録
脳細胞,,,1,名詞,一般,*,*,*,*,脳細胞,,脳細胞
触覚付入力デバイス制御部,,,1,名詞,一般,*,*,*,*,触覚付入力デバイス制御部,,触覚付入力デバイス制御部
知識ベース分類,,,1,名詞,一般,*,*,*,*,知識ベース分類,,知識ベース分類
神経学的状態,,,1,名詞,一般,*,*,*,*,神経学的状態,,神経学的状態
低減,,,1,名詞,一般,*,*,*,*,低減,,低減
成分解析,,,1,名詞,一般,*,*,*,*,成分解析,,成分解析
臨,,,1,名詞,一般,*,*,*,*,臨,,臨
医療ケア,,,1,名詞,一般,*,*,*,*,医療ケア,,医療ケア
照射位置等,,,1,名詞,一般,*,*,*,*,照射位置等,,照射位置等
境界周囲長,,,1,名詞,一般,*,*,*,*,境界周囲長,,境界周囲長
上記脊椎,,,1,名詞,一般,*,*,*,*,上記脊椎,,上記脊椎
セイ,,,1,名詞,一般,*,*,*,*,セイ,,セイ
出力形態例,,,1,名詞,一般,*,*,*,*,出力形態例,,出力形態例
ＣＡＰスコア,,,1,名詞,一般,*,*,*,*,ＣＡＰスコア,,ＣＡＰスコア
Ｅ染色組織,,,1,名詞,一般,*,*,*,*,Ｅ染色組織,,Ｅ染色組織
悪性決定,,,1,名詞,一般,*,*,*,*,悪性決定,,悪性決定
単位面積,,,1,名詞,一般,*,*,*,*,単位面積,,単位面積
予測Ｘ,,,1,名詞,一般,*,*,*,*,予測Ｘ,,予測Ｘ
検索ステップ,,,1,名詞,一般,*,*,*,*,検索ステップ,,検索ステップ
アヤメ属データ,,,1,名詞,一般,*,*,*,*,アヤメ属データ,,アヤメ属データ
空隙度解析,,,1,名詞,一般,*,*,*,*,空隙度解析,,空隙度解析
溶解性,,,1,名詞,一般,*,*,*,*,溶解性,,溶解性
テクスチャー周波数,,,1,名詞,一般,*,*,*,*,テクスチャー周波数,,テクスチャー周波数
特徴プーリング,,,1,名詞,一般,*,*,*,*,特徴プーリング,,特徴プーリング
フィルタリング工程,,,1,名詞,一般,*,*,*,*,フィルタリング工程,,フィルタリング工程
該特徴量,,,1,名詞,一般,*,*,*,*,該特徴量,,該特徴量
相互作用,,,1,名詞,一般,*,*,*,*,相互作用,,相互作用
ループ群,,,1,名詞,一般,*,*,*,*,ループ群,,ループ群
Ｔセグメント,,,1,名詞,一般,*,*,*,*,Ｔセグメント,,Ｔセグメント
キャリブレーション細胞集団解析プログラム,,,1,名詞,一般,*,*,*,*,キャリブレーション細胞集団解析プログラム,,キャリブレーション細胞集団解析プログラム
無線通信ネットワーク,,,1,名詞,一般,*,*,*,*,無線通信ネットワーク,,無線通信ネットワーク
線量分布分析,,,1,名詞,一般,*,*,*,*,線量分布分析,,線量分布分析
ボリュームデータ像,,,1,名詞,一般,*,*,*,*,ボリュームデータ像,,ボリュームデータ像
技術支援センタ,,,1,名詞,一般,*,*,*,*,技術支援センタ,,技術支援センタ
色コード,,,1,名詞,一般,*,*,*,*,色コード,,色コード
医療機器提供者,,,1,名詞,一般,*,*,*,*,医療機器提供者,,医療機器提供者
決定関数正規化項,,,1,名詞,一般,*,*,*,*,決定関数正規化項,,決定関数正規化項
ラベル帰納段階,,,1,名詞,一般,*,*,*,*,ラベル帰納段階,,ラベル帰納段階
心臓リスクインジケータ,,,1,名詞,一般,*,*,*,*,心臓リスクインジケータ,,心臓リスクインジケータ
AC断面画像,,,1,名詞,一般,*,*,*,*,AC断面画像,,AC断面画像
近接画素値,,,1,名詞,一般,*,*,*,*,近接画素値,,近接画素値
線形クラス,,,1,名詞,一般,*,*,*,*,線形クラス,,線形クラス
尿酸値,,,1,名詞,一般,*,*,*,*,尿酸値,,尿酸値
画像追跡,,,1,名詞,一般,*,*,*,*,画像追跡,,画像追跡
投影画像,,,1,名詞,一般,*,*,*,*,投影画像,,投影画像
高度視覚化ワークステーション,,,1,名詞,一般,*,*,*,*,高度視覚化ワークステーション,,高度視覚化ワークステーション
ボックス,,,1,名詞,一般,*,*,*,*,ボックス,,ボックス
独立変数,,,1,名詞,一般,*,*,*,*,独立変数,,独立変数
加速度比,,,1,名詞,一般,*,*,*,*,加速度比,,加速度比
Ｔ波交代性,,,1,名詞,一般,*,*,*,*,Ｔ波交代性,,Ｔ波交代性
認知,,,1,名詞,一般,*,*,*,*,認知,,認知
磁気共鳴画像法,,,1,名詞,一般,*,*,*,*,磁気共鳴画像法,,磁気共鳴画像法
実行要素,,,1,名詞,一般,*,*,*,*,実行要素,,実行要素
説明用,,,1,名詞,一般,*,*,*,*,説明用,,説明用
治療方法ごと,,,1,名詞,一般,*,*,*,*,治療方法ごと,,治療方法ごと
ターゲット領域,,,1,名詞,一般,*,*,*,*,ターゲット領域,,ターゲット領域
グリッド画像単位,,,1,名詞,一般,*,*,*,*,グリッド画像単位,,グリッド画像単位
サーバコンピュータ,,,1,名詞,一般,*,*,*,*,サーバコンピュータ,,サーバコンピュータ
コードブロック領域,,,1,名詞,一般,*,*,*,*,コードブロック領域,,コードブロック領域
音波ガイド生検,,,1,名詞,一般,*,*,*,*,音波ガイド生検,,音波ガイド生検
前記ニードル可視化モード,,,1,名詞,一般,*,*,*,*,前記ニードル可視化モード,,前記ニードル可視化モード
指向性,,,1,名詞,一般,*,*,*,*,指向性,,指向性
リズム検出,,,1,名詞,一般,*,*,*,*,リズム検出,,リズム検出
オートマチック特徴抽出,,,1,名詞,一般,*,*,*,*,オートマチック特徴抽出,,オートマチック特徴抽出
ｓＲＧＢ色空間,,,1,名詞,一般,*,*,*,*,ｓＲＧＢ色空間,,ｓＲＧＢ色空間
ターゲット変数,,,1,名詞,一般,*,*,*,*,ターゲット変数,,ターゲット変数
空間的位置合わせ,,,1,名詞,一般,*,*,*,*,空間的位置合わせ,,空間的位置合わせ
ΔＴサンプル,,,1,名詞,一般,*,*,*,*,ΔＴサンプル,,ΔＴサンプル
生体要素,,,1,名詞,一般,*,*,*,*,生体要素,,生体要素
閲覧要求,,,1,名詞,一般,*,*,*,*,閲覧要求,,閲覧要求
色分布空間,,,1,名詞,一般,*,*,*,*,色分布空間,,色分布空間
完全出力特徴ベクトル,,,1,名詞,一般,*,*,*,*,完全出力特徴ベクトル,,完全出力特徴ベクトル
Ｘ線ＣＴ,,,1,名詞,一般,*,*,*,*,Ｘ線ＣＴ,,Ｘ線ＣＴ
データクラス分離境界,,,1,名詞,一般,*,*,*,*,データクラス分離境界,,データクラス分離境界
磁気送信機,,,1,名詞,一般,*,*,*,*,磁気送信機,,磁気送信機
平均類似度,,,1,名詞,一般,*,*,*,*,平均類似度,,平均類似度
設問,,,1,名詞,一般,*,*,*,*,設問,,設問
供給システム,,,1,名詞,一般,*,*,*,*,供給システム,,供給システム
ＥＣＧ検知電極,,,1,名詞,一般,*,*,*,*,ＥＣＧ検知電極,,ＥＣＧ検知電極
強度コード,,,1,名詞,一般,*,*,*,*,強度コード,,強度コード
関連方法,,,1,名詞,一般,*,*,*,*,関連方法,,関連方法
分析サーバ,,,1,名詞,一般,*,*,*,*,分析サーバ,,分析サーバ
ロジスティック回帰処理,,,1,名詞,一般,*,*,*,*,ロジスティック回帰処理,,ロジスティック回帰処理
医療施設,,,1,名詞,一般,*,*,*,*,医療施設,,医療施設
白血球細胞核,,,1,名詞,一般,*,*,*,*,白血球細胞核,,白血球細胞核
末梢血管モデル,,,1,名詞,一般,*,*,*,*,末梢血管モデル,,末梢血管モデル
モバイルアプリケーション,,,1,名詞,一般,*,*,*,*,モバイルアプリケーション,,モバイルアプリケーション
印刷枚数,,,1,名詞,一般,*,*,*,*,印刷枚数,,印刷枚数
デジタル撮像装置,,,1,名詞,一般,*,*,*,*,デジタル撮像装置,,デジタル撮像装置
面積データ入力ボックス,,,1,名詞,一般,*,*,*,*,面積データ入力ボックス,,面積データ入力ボックス
ビーム形成信号,,,1,名詞,一般,*,*,*,*,ビーム形成信号,,ビーム形成信号
中心部分,,,1,名詞,一般,*,*,*,*,中心部分,,中心部分
異常内容,,,1,名詞,一般,*,*,*,*,異常内容,,異常内容
電動窓,,,1,名詞,一般,*,*,*,*,電動窓,,電動窓
データクラス標識,,,1,名詞,一般,*,*,*,*,データクラス標識,,データクラス標識
構造メタデータ,,,1,名詞,一般,*,*,*,*,構造メタデータ,,構造メタデータ
電子配信,,,1,名詞,一般,*,*,*,*,電子配信,,電子配信
報告ユニット,,,1,名詞,一般,*,*,*,*,報告ユニット,,報告ユニット
方法前記生理的パラメータ信号,,,1,名詞,一般,*,*,*,*,方法前記生理的パラメータ信号,,方法前記生理的パラメータ信号
自動計画,,,1,名詞,一般,*,*,*,*,自動計画,,自動計画
監督画像,,,1,名詞,一般,*,*,*,*,監督画像,,監督画像
灌流ＭＲ画像法,,,1,名詞,一般,*,*,*,*,灌流ＭＲ画像法,,灌流ＭＲ画像法
可視化細胞フィーチャー,,,1,名詞,一般,*,*,*,*,可視化細胞フィーチャー,,可視化細胞フィーチャー
一覧,,,1,名詞,一般,*,*,*,*,一覧,,一覧
境界判定,,,1,名詞,一般,*,*,*,*,境界判定,,境界判定
機能論理,,,1,名詞,一般,*,*,*,*,機能論理,,機能論理
転移細胞,,,1,名詞,一般,*,*,*,*,転移細胞,,転移細胞
胸郭境界部,,,1,名詞,一般,*,*,*,*,胸郭境界部,,胸郭境界部
決定木分類器等,,,1,名詞,一般,*,*,*,*,決定木分類器等,,決定木分類器等
作動モード,,,1,名詞,一般,*,*,*,*,作動モード,,作動モード
フレーム間差分,,,1,名詞,一般,*,*,*,*,フレーム間差分,,フレーム間差分
確率表面,,,1,名詞,一般,*,*,*,*,確率表面,,確率表面
ＭＲ検査,,,1,名詞,一般,*,*,*,*,ＭＲ検査,,ＭＲ検査
コンピュータ画面等,,,1,名詞,一般,*,*,*,*,コンピュータ画面等,,コンピュータ画面等
符号列構成部,,,1,名詞,一般,*,*,*,*,符号列構成部,,符号列構成部
モデル関数,,,1,名詞,一般,*,*,*,*,モデル関数,,モデル関数
データ標準化サブシステム；(Ｂ,,,1,名詞,一般,*,*,*,*,データ標準化サブシステム；(Ｂ,,データ標準化サブシステム；(Ｂ
属性ｘ,,,1,名詞,一般,*,*,*,*,属性ｘ,,属性ｘ
ｂモード画素,,,1,名詞,一般,*,*,*,*,ｂモード画素,,ｂモード画素
テクスチャー評価,,,1,名詞,一般,*,*,*,*,テクスチャー評価,,テクスチャー評価
アルツハイマー病患者集団,,,1,名詞,一般,*,*,*,*,アルツハイマー病患者集団,,アルツハイマー病患者集団
心拍動性,,,1,名詞,一般,*,*,*,*,心拍動性,,心拍動性
ＤＷＩデータ取得,,,1,名詞,一般,*,*,*,*,ＤＷＩデータ取得,,ＤＷＩデータ取得
コンピュータメモリ等,,,1,名詞,一般,*,*,*,*,コンピュータメモリ等,,コンピュータメモリ等
Ｑ波,,,1,名詞,一般,*,*,*,*,Ｑ波,,Ｑ波
中心窩,,,1,名詞,一般,*,*,*,*,中心窩,,中心窩
該トランスダクティブ分類器訓練装置,,,1,名詞,一般,*,*,*,*,該トランスダクティブ分類器訓練装置,,該トランスダクティブ分類器訓練装置
エントロピー閾値,,,1,名詞,一般,*,*,*,*,エントロピー閾値,,エントロピー閾値
前立腺がん悪性度,,,1,名詞,一般,*,*,*,*,前立腺がん悪性度,,前立腺がん悪性度
縦方向,,,1,名詞,一般,*,*,*,*,縦方向,,縦方向
びまん性肺疾患,,,1,名詞,一般,*,*,*,*,びまん性肺疾患,,びまん性肺疾患
構成要件,,,1,名詞,一般,*,*,*,*,構成要件,,構成要件
染色方法,,,1,名詞,一般,*,*,*,*,染色方法,,染色方法
観察目的,,,1,名詞,一般,*,*,*,*,観察目的,,観察目的
前記注目画素,,,1,名詞,一般,*,*,*,*,前記注目画素,,前記注目画素
該ステップ,,,1,名詞,一般,*,*,*,*,該ステップ,,該ステップ
ジェル,,,1,名詞,一般,*,*,*,*,ジェル,,ジェル
左心室壁運動,,,1,名詞,一般,*,*,*,*,左心室壁運動,,左心室壁運動
ＣＡＤ出力データ,,,1,名詞,一般,*,*,*,*,ＣＡＤ出力データ,,ＣＡＤ出力データ
線形計画法,,,1,名詞,一般,*,*,*,*,線形計画法,,線形計画法
感光体ドラム,,,1,名詞,一般,*,*,*,*,感光体ドラム,,感光体ドラム
スパース符号化,,,1,名詞,一般,*,*,*,*,スパース符号化,,スパース符号化
自己相関値,,,1,名詞,一般,*,*,*,*,自己相関値,,自己相関値
組織病理学,,,1,名詞,一般,*,*,*,*,組織病理学,,組織病理学
血流シグナル画素,,,1,名詞,一般,*,*,*,*,血流シグナル画素,,血流シグナル画素
標識対象物群,,,1,名詞,一般,*,*,*,*,標識対象物群,,標識対象物群
病変部位特定処理自体,,,1,名詞,一般,*,*,*,*,病変部位特定処理自体,,病変部位特定処理自体
該ラベル付きデータ項目,,,1,名詞,一般,*,*,*,*,該ラベル付きデータ項目,,該ラベル付きデータ項目
制御ロジック,,,1,名詞,一般,*,*,*,*,制御ロジック,,制御ロジック
蓄積,,,1,名詞,一般,*,*,*,*,蓄積,,蓄積
患者レベル,,,1,名詞,一般,*,*,*,*,患者レベル,,患者レベル
極小点,,,1,名詞,一般,*,*,*,*,極小点,,極小点
)、Bモード画像,,,1,名詞,一般,*,*,*,*,)、Bモード画像,,)、Bモード画像
尤度閾値以下,,,1,名詞,一般,*,*,*,*,尤度閾値以下,,尤度閾値以下
推定子,,,1,名詞,一般,*,*,*,*,推定子,,推定子
ＩＨＣ,,,1,名詞,一般,*,*,*,*,ＩＨＣ,,ＩＨＣ
エネルギー密度,,,1,名詞,一般,*,*,*,*,エネルギー密度,,エネルギー密度
検システム,,,1,名詞,一般,*,*,*,*,検システム,,検システム
ベース等,,,1,名詞,一般,*,*,*,*,ベース等,,ベース等
平均スコア,,,1,名詞,一般,*,*,*,*,平均スコア,,平均スコア
前記関節包領域,,,1,名詞,一般,*,*,*,*,前記関節包領域,,前記関節包領域
